No,Nama Satker,Nomor Rekening,Nama Rekening,Tanggal Transaksi Terakhir,Saldo Akhir,Saldo Telah Menjadi Hak Negara,Saldo Rekening Antara untuk menampung pembayaran dari negara,Saldo Belum/tidak menjadi hak negara
183.0,PUSVETMA. UTK DANA KELOLAAN BLU,1420014816713,L 135 PUSVETMA. UTK DANA KELOLAAN BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
184.0,BLU PUSVETMA UNTUK OPS,1420016175423,L 135 BLU PUSVETMA UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
185.0, BLU PUSVETMA UTK PKD,097601004255406,L 135 BLU PUSVETMA UTK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
186.0,BLU PUSVETMA SBY UNTUK PKD ,0167DEP2020IDR000892,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
187.0,BLU PUSVETMA SBY UNTUK PKD ,A821851/0167DEP2021IDR000384,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,400000000000.0,25118699405921.0,0.0,0.0
188.0, BLU PUSVETMA SBY UNTUK PKD ,0005801400038779,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
189.0, BLU PUSVETMA SBY UNTUK PKD ,0005801400039149,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
190.0,BLU PUSVETMA SBY UNTUK PKD ,0167DEP2022IDR000181,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
191.0,BLU PUSVETMA SBY UNTUK PKD ,0005801400039288,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,500000000000.0,25118699405921.0,0.0,0.0
192.0, BLU PUSVETMA SBY UNTUK PKD ,0167DEP2022IDR000920,L 135 BLU PUSVETMA SBY UNTUK PKD ,31/01/2024,500000000000.0,25118699405921.0,0.0,0.0
193.0,BLU BSPJI SURABAYA UNTUK OPR PNR,2023192000,L 135 BLU BSPJI SURABAYA UNTUK OPR PNR,31/01/2024,0.0,25118699405921.0,0.0,0.0
194.0,BLU BSPJI SURABAYA UNTUK DK,2023555566,L 135 BLU BSPJI SURABAYA UNTUK DK,31/01/2024,0.0,25118699405921.0,0.0,0.0
195.0,BLU BSPJI SURABAYA UNTUK OPR PENGEL,2023312023,L 135 BLU BSPJI SURABAYA UNTUK OPR PENGEL,31/01/2024,0.0,25118699405921.0,0.0,0.0
196.0,POLTEKBANG UNTUK DK BLU,3697272720,L 135 POLTEKBANG UNTUK DK BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
197.0,POLTEKBANG UTK PENGEL PNBP BLU,3697272742,L 135 POLTEKBANG UTK PENGEL PNBP BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
198.0, POLTEKBANG UTK PENR PNBP BLU,3697272731,L 135 POLTEKBANG UTK PENR PNBP BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
199.0,POLTEKBANG UTK DEPOSITO2 PK,0488818656,L 135 POLTEKBANG UTK DEPOSITO2 PK,31/01/2024,0.0,25118699405921.0,0.0,0.0
200.0,POLTEKBANG UTK DEPOSITO3 PK,7000000105800155,L 135 POLTEKBANG UTK DEPOSITO3 PK,31/01/2024,0.0,25118699405921.0,0.0,0.0
201.0,BLU POLTEKPEL SBY UNTUK OPS,0039301300003472,L 135 BLU POLTEKPEL SBY UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
202.0,BLU POLTEKPEL SBY UNTUK OPS,0000039301300003480,L 135 BLU POLTEKPEL SBY UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
203.0,BLU POLTEKPEL SBY UNTUK DK,0000039301300003464,L 135 BLU POLTEKPEL SBY UNTUK DK,31/01/2024,0.0,25118699405921.0,0.0,0.0
204.0,BLU BBLKM SURABAYA UNTUK OPS PNR,1420044477767,L 135 BLU BBLKM SURABAYA UNTUK OPS PNR,31/01/2024,0.0,25118699405921.0,0.0,0.0
205.0,BLU BBLKM SURABAYA UNTUK PKD,1420206436569,L 135 BLU BBLKM SURABAYA UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
206.0,BLU BBLKM SURABAYA UNTUK OPS,1420033377762,L 135 BLU BBLKM SURABAYA UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
207.0,BBLABKES UNTUK PKD,1420050738888,L 135 BBLABKES UNTUK PKD,31/01/2024,40895715500.0,25118699405921.0,0.0,0.0
208.0,BBLABKES UNTUK PKD,1420205463580,L 135 BBLABKES UNTUK PKD,31/01/2024,200000000000.0,25118699405921.0,0.0,0.0
209.0, BBLABKES UNTUK OPS P,1420075668888,L 135 BBLABKES UNTUK OPS P,31/01/2024,362698851200.0,25118699405921.0,0.0,0.0
210.0, POLTEKKES UTK OPERASIONAL BLU,0337885184,L 135 POLTEKKES UTK OPERASIONAL BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
211.0, BLU POLTEKKES SBY UTK DK,3332200003,L 135 BLU POLTEKKES SBY UTK DK,31/01/2024,0.0,25118699405921.0,0.0,0.0
212.0, POLTEKKES UTK DK BLU,1420049900888,L 135 POLTEKKES UTK DK BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
213.0, BLU POLTEKKES SBY UNTUK DK,7800077881,L 135 BLU POLTEKKES SBY UNTUK DK,31/01/2024,0.0,25118699405921.0,0.0,0.0
214.0,BLU POLTEKKES SBY UNTUK OPS,1345838227,L 135 BLU POLTEKKES SBY UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
215.0,BLU POLTEKKES SBY UNTUK OPS,7031669999,L 135 BLU POLTEKKES SBY UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
216.0,BLU POLTEKKES SBY UNTUK OPS,6800066887,L 135 BLU POLTEKKES SBY UNTUK OPS,31/01/2024,0.0,25118699405921.0,0.0,0.0
217.0,UIN SUNAN AMPEL UTK OPERASIONAL BLU PENERIMAAN PNBP,0006401300000077,L 135 UIN SUNAN AMPEL UTK OPERASIONAL BLU PENERIMAAN PNBP,31/01/2024,4737768200924.0,25118699405921.0,0.0,0.0
218.0,UIN SUNAN AMPEL UTK OPRSL BLU PNBP,0006401300000289,L 135 UIN SUNAN AMPEL UTK OPRSL BLU PNBP,31/01/2024,670494006273.0,25118699405921.0,0.0,0.0
219.0,UIN U DN KLL BLU KJSM,0011246354,L 135 UIN U DN KLL BLU KJSM,31/01/2024,52873505611.0,25118699405921.0,0.0,0.0
220.0,UIN SUNAN AMPEL UTK DANA KELOLAAN BLU GURU,0006401300000433,L 135 UIN SUNAN AMPEL UTK DANA KELOLAAN BLU GURU,31/01/2024,150344402033.0,25118699405921.0,0.0,0.0
221.0,UIN SUNAN AMPEL UTK OPERASIONAL BLU PENGELUARAN PNBP,0006401300000467,L 135 UIN SUNAN AMPEL UTK OPERASIONAL BLU PENGELUARAN PNBP,31/01/2024,486782497672.0,25118699405921.0,0.0,0.0
222.0,BLU UINSA UNTUK OPS KANTOR PUSAT,000640130000556,L 135 BLU UINSA UNTUK OPS KANTOR PUSAT,31/01/2024,0.0,25118699405921.0,0.0,0.0
223.0, BLU UINSA UNTUK OPS FAH,000640130000564,L 135 BLU UINSA UNTUK OPS FAH,31/01/2024,0.0,25118699405921.0,0.0,0.0
224.0,BLU UINSA UNTUK OPS FSH,000640130000548,L 135 BLU UINSA UNTUK OPS FSH,31/01/2024,0.0,25118699405921.0,0.0,0.0
225.0,BLU UINSA UNTUK OPS FTK,000640130000572,L 135 BLU UINSA UNTUK OPS FTK,31/01/2024,0.0,25118699405921.0,0.0,0.0
226.0, BLU UINSA UNTUK OPS FUF,000640130000580,L 135 BLU UINSA UNTUK OPS FUF,31/01/2024,0.0,25118699405921.0,0.0,0.0
227.0,BLU UINSA UNTUK OPS PASCASARJANA,000640130000598,L 135 BLU UINSA UNTUK OPS PASCASARJANA,31/01/2024,0.0,25118699405921.0,0.0,0.0
228.0,BLU UINSA UNTUK OPS FSAINTEK,000640130000611,L 135 BLU UINSA UNTUK OPS FSAINTEK,31/01/2024,0.0,25118699405921.0,0.0,0.0
229.0, BLU UINSA UNTUK OPS FEBI,000640130000629,L 135 BLU UINSA UNTUK OPS FEBI,31/01/2024,0.0,25118699405921.0,0.0,0.0
230.0,BLU UINSA UNTUK OPS FISIP,0006401300000637,L 135 BLU UINSA UNTUK OPS FISIP,31/01/2024,900000000.0,25118699405921.0,0.0,0.0
231.0, BLU UINSA UNTUK OPS FPK,0006401300000645,L 135 BLU UINSA UNTUK OPS FPK,31/01/2024,0.0,25118699405921.0,0.0,0.0
232.0,BLU UINSA UNTUK OPS FDK,0006401300000530,L 135 BLU UINSA UNTUK OPS FDK,31/01/2024,0.0,25118699405921.0,0.0,0.0
233.0, BLU UINSA UTK OPS PNBP KANPUS,6688000007,L 135 BLU UINSA UTK OPS PNBP KANPUS,31/01/2024,195177796854.0,25118699405921.0,0.0,0.0
234.0, BLU UINSA UTK OPS UKT,6101555551,L 135 BLU UINSA UTK OPS UKT,31/01/2024,351018163751.0,25118699405921.0,0.0,0.0
, BLU UINSA UNTUK DK KS,6101010109,L 135 BLU UINSA UNTUK DK KS,31/01/2024,114291506810.0,25118699405921.0,0.0,0.0
235.0, BLU UINSA UTK OPS UKT,1170001172,L 135 BLU UINSA UTK OPS UKT,31/01/2024,845784620888.0,25118699405921.0,0.0,0.0
236.0, BLU UINSA UNTUK DK,6101888889,L 135 BLU UINSA UNTUK DK,31/01/2024,1143507116.0,25118699405921.0,0.0,0.0
237.0,BLU UINSA UTK DK PPB,0006401300009990,L 135 BLU UINSA UTK DK PPB,31/01/2024,13497356629.0,25118699405921.0,0.0,0.0
238.0, BLU UINSA UNTUK DK ,6101888889,L 135 BLU UINSA UNTUK DK ,31/01/2024,84716680.0,25118699405921.0,0.0,0.0
239.0, BLU UINSA UNTUK PKD,BB20600/A019852,L 135 BLU UINSA UNTUK PKD,31/01/2024,2500000000000.0,25118699405921.0,0.0,0.0
240.0, BLU UINSA UNTUK PKD,BB20600/A019851,L 135 BLU UINSA UNTUK PKD,31/01/2024,2500000000000.0,25118699405921.0,0.0,0.0
241.0, BLU UINSA UNTUK PKD,7000000161172825,L 135 BLU UINSA UNTUK PKD,31/01/2024,2500000000000.0,25118699405921.0,0.0,0.0
242.0, BLU UINSA UNTUK PKD,7000000161173090,L 135 BLU UINSA UNTUK PKD,31/01/2024,2500000000000.0,25118699405921.0,0.0,0.0
242.0,BLU UINSA UNTUK PKD,7010132811,L 135 BLU UINSA UNTUK PKD,31/01/2024,2000000000000.0,25118699405921.0,0.0,0.0
243.0,BLU UINSA UNTUK PKD,6401400015760,L 135 BLU UINSA UNTUK PKD,31/01/2024,2500000000000.0,25118699405921.0,0.0,0.0
244.0,RS BHAY SAMSOERI UTKPLLKAS BLU,115601000121301,L 135 RS BHAY SAMSOERI UTKPLLKAS BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
245.0,RS BHAY SAMSOERI UTK OPRSL BLU,00000008681386818,L 135 RS BHAY SAMSOERI UTK OPRSL BLU,31/01/2024,0.0,25118699405921.0,0.0,0.0
246.0,RS BHAY SAMSOERI UTKOPRLBLUPNRM,00000006616816868,L 135 RS BHAY SAMSOERI UTKOPRLBLUPNRM,31/01/2024,0.0,25118699405921.0,0.0,0.0
247.0,RS BHAY SAMSOERI UTKPLLKAS BLU UTK DEPOSITO,115601001861409,L 135 RS BHAY SAMSOERI UTKPLLKAS BLU UTK DEPOSITO,31/01/2024,0.0,25118699405921.0,0.0,0.0
248.0,BLU RUMKIT BHAYANGKARA UNTUK PKD ,115601003790400,L 135 BLU RUMKIT BHAYANGKARA UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
249.0,BLU RUMKIT BHAYANGKARA UNTUK DK,1420018901297,L 135 BLU RUMKIT BHAYANGKARA UNTUK DK,31/01/2024,0.0,25118699405921.0,0.0,0.0
250.0,BLU RS BHAYANGKARA UNTUK OPS,7031444446,L 135 BLU RS BHAYANGKARA UNTUK OPS,31/01/2024,19248629900.0,25118699405921.0,0.0,0.0
251.0,BLU RUMKIT BHAYANGKARA UNTUK PKD,SY141995,L 135 BLU RUMKIT BHAYANGKARA UNTUK PKD,31/01/2024,19248629900.0,25118699405921.0,0.0,0.0
252.0, BLU RUMKIT BHAYANGKARA UNTUK PKD,AB00277630/7000000181406288,L 135 BLU RUMKIT BHAYANGKARA UNTUK PKD,31/01/2024,19248629900.0,25118699405921.0,0.0,0.0
253.0,BLU RS BHAYANGKARA UNTUK PKD ,108680,L 135 BLU RS BHAYANGKARA UNTUK PKD ,31/01/2024,0.0,25118699405921.0,0.0,0.0
254.0,BLU POLTEKKES SBY UNTUK PKD,3000043156,L 135 BLU POLTEKKES SBY UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
255.0,BLU PUSVETMA SBY UNTUK PKD,1672022000181.00,L 135 BLU PUSVETMA SBY UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
256.0,BLU PUSVETMA SBY UNTUK PKD,16720220920,L 135 BLU PUSVETMA SBY UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
257.0,BLU PUSVETMA SBY UNTUK PKD,167220200360,L 135 BLU PUSVETMA SBY UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
258.0,BLU PUSVETMA SBY UNTUK PKD,8118332020000890.00,L 135 BLU PUSVETMA SBY UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
259.0,BLU PUSVETMA UNTUK PKD,8218512021000380,L 135 BLU PUSVETMA UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
260.0,BLU PUSVETMA UNTUK PKD,14020205721201,L 135 BLU PUSVETMA UNTUK PKD,31/01/2024,0.0,25118699405921.0,0.0,0.0
261.0,PDHL KODAMV UTK2Z2CSA9A,1410023638299,L 135 PDHL KODAMV UTK2Z2CSA9A,31/01/2024,0.0,25118699405921.0,0.0,0.0
262.0,PDHL KODAMV UTK2SVBN4DA,1410023714199,L 135 PDHL KODAMV UTK2SVBN4DA,31/01/2024,0.0,25118699405921.0,0.0,0.0
263.0,PDHL REM084 UTK21N31MVA        ,0251030782,L135 PDHL REM084 UTK21N31MVA	,31/01/2024,0.0,25118699405921.0,0.0,0.0
264.0,PDHL BIDKEU UTK2RHFFQVA,6666020233,L 135 PDHL BIDKEU UTK2RHFFQVA,31/01/2024,260274900.0,25118699405921.0,0.0,0.0
265.0,PDHL POLRESTABES UTK 2851P1EA,0000000201300014591,L 135 PDHL POLRESTABES UTK 2851P1EA,31/01/2024,0.0,25118699405921.0,0.0,0.0
266.0,PDHL ITWASDA UTK2E7RKRUA,1271005730,L135 PDHL ITWASDA UTK2E7RKRUA,31/01/2024,0.0,25118699405921.0,0.0,0.0
267.0,PDHL BNNK P UTK2JRMCWEA,0231910611,L135 PDHL BNNK P UTK2JRMCWEA,31/01/2024,0.0,25118699405921.0,0.0,0.0
268.0,PDHL KODAMV UTK 29SHX81A,11157602,L 135 PDHL KODAMV UTK 29SHX81A,31/01/2024,0.0,25118699405921.0,0.0,0.0
269.0,PDHL KODAMV UTK2FW2L89A,1410023647050,L135 PDHL KODAMV UTK2FW2L89A,31/01/2024,0.0,25118699405921.0,0.0,0.0
270.0,KS BDK AGAMA UTK KMPT,0371002464,L 135 KS BDK AGAMA UTK KMPT,31/01/2024,47461480.0,25118699405921.0,0.0,0.0
271.0,PS BBLABKES SBY UTK INSENTIF,1420045898888,L 135 PS BBLABKES SBY UTK INSENTIF,31/01/2024,0.0,0.0,0.0,0.0
272.0,PS BIDKEU UNTUK KONTIJENSI,1400001006510,L 135 PS BIDKEU UNTUK KONTIJENSI,31/01/2024,0.0,0.0,0.0,0.0
273.0,PS BIDKEU UNTUK TUNKIN,041201001268309,L 135 PS BIDKEU UNTUK TUNKIN,31/01/2024,0.0,0.0,0.0,0.0
274.0,PS BIDKEU UNTUK TUKIN2,6000882023,L 135 PS BIDKEU UNTUK TUKIN2,31/01/2024,0.0,0.0,0.0,0.0
275.0,PS BIDKEU UNTUK TUKIN3,1410023984875,L 135 PS BIDKEU UNTUK TUKIN3,31/01/2024,0.0,0.0,0.0,0.0
276.0,PS BIDOKKES UNTUK RIKKES,1410021536412,L 135 PS BIDOKKES UNTUK RIKKES,31/01/2024,0.0,0.0,0.0,0.0
277.0,PS BIDOKKES UTK RIKKESRIM IPDN,1410052056553,L 135 PS BIDOKKES UTK RIKKESRIM IPDN,31/01/2024,0.0,0.0,0.0,0.0
278.0,PS DITRESKRIMUM UNTUK B BUKTI,041201001737308,L 135 PS DITRESKRIMUM UNTUK B BUKTI,31/01/2024,0.0,0.0,0.0,0.0
279.0,PS BIDPROPAM POLDA JATIM UTK BB,041201001827307,L135 PS BIDPROPAM POLDA JATIM UTK BB,31/01/2024,0.0,0.0,0.0,0.0
280.0,PDT PA SURABAYA UNTUK BIAYA PERKARA,0000005801303333333,L 135 PDT PA SURABAYA UNTUK BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
281.0,PTTUN SURABAYA UTK PDT BIAYA PERKARA,0772774770,L 135 PTTUN SURABAYA UTK PDT BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
282.0,PDT PA BWN UTK BIAYA PERKARA,0000741501000006307,L 135 PDT PA BWN UTK BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
283.0,PA GRESIK UTK PDT BIAYA PERKARA,7136107668,L 135 PA GRESIK UTK PDT BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
284.0,PN GRESIK KELAS I A UTK PDT BIAYA PERKARA,0006101300003748,L 135 PN GRESIK KELAS I A UTK PDT BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
285.0,PT SURABAYA UTK PDT,009601000038301,L 135 PT SURABAYA UTK PDT,31/01/2024,0.0,0.0,0.0,220000000.0
286.0, PN TIPIKOR SURABAYA KLAS IA KHUSUS UTK PDT BIAYA PERKARA,654440991331000,L 135 PN TIPIKOR SURABAYA KLAS IA KHUSUS UTK PDT BIAYA PERKARA,31/01/2024,220000000.0,0.0,0.0,220000000.0
287.0, PTA SURABAYA UTK PDT BIAYA PERKARA,058401000437300,L 135 PTA SURABAYA UTK PDT BIAYA PERKARA,31/01/2024,0.0,0.0,0.0,220000000.0
288.0, PDT BHP SURABAYA UNTUK UPK,4000505051,L 135 PDT BHP SURABAYA UNTUK UPK,31/01/2024,0.0,0.0,0.0,220000000.0
289.0,BALAI HARTA PENINGGALAN SURABAYA UTK PDT KEPAILITAN,1410016002552,L 135 BALAI HARTA PENINGGALAN SURABAYA UTK PDT KEPAILITAN,31/01/2024,0.0,0.0,0.0,220000000.0
290.0,LANUD SURABAYA,651663448401000,BPN 135 LANUD SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
291.0,BPFK SURABAYA,1420004582184,BPN 135 BPFK SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
292.0,ASRAMA HAJI SURABAYA,1420014638422,BPN 135 ASRAMA HAJI SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
293.0, BKIPMKHP KELAS I SURABAYA II,032801001198309,BPN 135 BKIPMKHP KELAS I SURABAYA II,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
294.0,DITLANTAS POLDA JATIM,8100126439411000,BPN 135 DITLANTAS POLDA JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
295.0,DITLANTAS POLDA JATIM,00000000960100161,BPN 135 DITLANTAS POLDA JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
296.0,POLRESTABES SURABAYA,021101000651305,BPN 135 POLRESTABES SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
297.0,POLRESTABES SURABAYA,009601004717305,BPN 135 POLRESTABES SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
298.0,DITINTELKAM POLDA JATIM,8100126439161000,BPN 135 DITINTELKAM POLDA JATIM,31 Februari 2024,44900000.0,23115365114121.0,0.0,0.0
299.0,POLRES GRESIK,002601000586303,BPN 135 POLRES GRESIK,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
300.0,POLRES GRESIK,9898986444590000,BPN 136 POLRES GRESIK,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
301.0,DITPAMOBVIT POLDA JATIM,588773594,BPN 135 DITPAMOBVIT POLDA JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
302.0,POLRES PELABUHAN TANJUNG PERAK,032801002678302,BPN 135 POLRES PELABUHAN TANJUNG PERAK,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
303.0,DITINTELKAM POLDA JATIM,9601003646307,BPN 135 DITINTELKAM POLDA JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
304.0,BARISTAND INDUSTRI SBY,186168018,BPn 135 BARISTAND INDUSTRI SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
305.0,PT SBY 098104,653240981041000,BPG 135 PT SBY 098104,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
306.0,PN SURABAYA,653240981111000,BPG 135 PN SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
307.0,PENGADILAN NEGERI GRESIK 01,653240981501000,BPG 135 PENGADILAN NEGERI GRESIK 01,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
308.0,PENGADILAN NEGERI GRESIK 03,654440991381000,BPG 135 PENGADILAN NEGERI GRESIK 03,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
309.0,PT SBY 099132,654440991321000,BPG 135 PT SBY 099132,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
310.0,PN SURABAYA,39301300002044,BPG 135 PN SURABAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
311.0,PTA SURABAYA QQ 01,653243081701000,BPG 135 PTA SURABAYA QQ 01,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
312.0, PTA SURABAYA QQ 04,651543091251000,BPG 135 PTA SURABAYA QQ 04,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
313.0,PENGADILAN AGAMA SURABAYA QQ 01,653244012401000,BPG 135 PENGADILAN AGAMA SURABAYA QQ 01,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
314.0,PENGADILAN AGAMA SURABAYA QQ 04,653194012411000,BPG 135 PENGADILAN AGAMA SURABAYA QQ 04,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
315.0,PENGADILAN AGAMA BAWEAN 01,653254012871000,BPG 135 PENGADILAN AGAMA BAWEAN 01,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
316.0,PENGADILAN AGAMA BAWEAN 04,651544012881000,BPG 135 PENGADILAN AGAMA BAWEAN 04,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
317.0,PENGADILAN AGAMA GRESIK,653244012931000,BPG 135 PENGADILAN AGAMA GRESIK,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
318.0,PENGADILAN AGAMA GRESIK 04,651544012941000,BPG 135 PENGADILAN AGAMA GRESIK 04,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
319.0,PT TUN SBY 01,653255489401000,BPG 135 PT TUN SBY 01,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
320.0, PT TUN SBY 05,00000000772774770,BPG 135 PT TUN SBY 05,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
321.0,PM TINGGI III SBY,653246633001000,BPG 135 PM TINGGI III SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
322.0,PM TINGGI III SBY,651556633011000,BPG 135 PM TINGGI III SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
323.0,DILMIL III 12 SBY,653256633141000,BPG 135 DILMIL III 12 SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
324.0, DILMIL III 12 SBY,651556633151000,BPG 135 DILMIL III 12 SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
325.0,SETDA JATIM 04,0011204619,BPG 135 SETDA JATIM 04,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
326.0,DINAS PMPTSP JATIM,9890244841531000,BPG 135 DINAS PMPTSP JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
327.0,BAPPEDA PROV JATIM,9890244841541000  ,BPG 135 BAPPEDA PROV JATIM,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
328.0,DENMADAM V/BRW,652843442591000,BPG 135 DENMADAM V/BRW,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
329.0,ZIDAM V/BRAWIJAYA,652813442641000,BPG 135 ZIDAM V/BRAWIJAYA,31 Februari 2024,3414000000.0,23115365114121.0,0.0,0.0
330.0,BEKANGDAM V/BRAW IJAYA,652813442651000,BPG 135 BEKANGDAM V/BRAW IJAYA,31 Februari 2024,6000000000.0,23115365114121.0,0.0,0.0
331.0,PALDAM V/BRAW IJAYA,652813442661000,BPG 135 PALDAM V/BRAW IJAYA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
332.0,KOREM 084/BJ,652813442811000,BPG 135 KOREM 084/BJ,31 Februari 2024,9960000000.0,23115365114121.0,0.0,0.0
333.0,KODIM 0830/SURABAYA UTARA,652816850541000,BPG 135 KODIM 0830/SURABAYA UTARA,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
334.0,KODIM 0831/SURABAYA TIMUR,652816850551000,BPG 135 KODIM 0831/SURABAYA TIMUR,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
335.0,KODIM 0832/SURABAYA SELATAN,652816850571000,BPG 135 KODIM 0832/SURABAYA SELATAN,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
336.0,PUSDIKLAT HANUDNAS,651663448151000,BPG 135 PUSDIKLAT HANUDNAS,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
337.0, LANUD MULJONO,651663448401000,BPG 135 LANUD MULJONO,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
338.0, KOGARTAP III/ SBY,8100126843351000,BPG 135 KOGARTAP III/ SBY,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
339.0,BALAI HARTA PENINGGALAN SBY,9890680992991000,BPG 135 BALAI HARTA PENINGGALAN SBY,31 Februari 2024,717343100.0,23115365114121.0,0.0,0.0
340.0,KANWIL KEMENTERIAN HUKUM DAN HAM SURABAYA,9890854087511000,BPG 135 KANWIL KEMENTERIAN HUKUM DAN HAM SURABAYA,31 Februari 2024,802500000.0,23115365114121.0,0.0,0.0
341.0,KANWIL KEMENKUMHAM JATIM 408753,650894087531000,BPG 135 KANWIL KEMENKUMHAM JATIM 408753,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
342.0, KANWIL KEMENKUMHAM JATIM 408754,650924087541000,BPG 135 KANWIL KEMENKUMHAM JATIM 408754,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
343.0,KANWIL KEMENKUMHAM JATIM 408755,650854087551000,BPG 135 KANWIL KEMENKUMHAM JATIM 408755,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
344.0,KANWIL KEMENKUMHAM JATIM 408756,650474087561000,BPG 135 KANWIL KEMENKUMHAM JATIM 408756,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
345.0,KANWIL KEMENKUMHAM JATIM 408757,651064087571000,BPG 135 KANWIL KEMENKUMHAM JATIM 408757,31 Februari 2024,0.0,23115365114121.0,0.0,0.0
